Analysis by Brandon Lampe, performed on: 2016/07/04 16:17:5
Time (sec),Time (day),Confining Pressure (MPa),Pore Pressure (MPa),Fractional Density,Volume Strain,Volume Strain Rate (1/sec),Mean Particle Size (mm),Added Water (percent by weight),Temperature (C)
1.500000e+02,1.736111e-03,1.190911e+01,0.000000e+00,8.832641e-01,3.945630e-03,2.226999e-04,2.340000e+00,0.000000e+00,1.620605e+02
1.600000e+02,1.851852e-03,1.270306e+01,0.000000e+00,8.855379e-01,6.516622e-03,2.830068e-04,2.340000e+00,0.000000e+00,1.620605e+02
1.700000e+02,1.967593e-03,1.349700e+01,0.000000e+00,8.882777e-01,9.605766e-03,3.224841e-04,2.340000e+00,0.000000e+00,1.620605e+02
1.800000e+02,2.083333e-03,1.429094e+01,0.000000e+00,8.912678e-01,1.296631e-02,3.372516e-04,2.340000e+00,0.000000e+00,1.620605e+02
1.900000e+02,2.199074e-03,1.508488e+01,0.000000e+00,8.942894e-01,1.635080e-02,3.297789e-04,2.340000e+00,0.000000e+00,1.620605e+02
2.000000e+02,2.314815e-03,1.587882e+01,0.000000e+00,8.971657e-01,1.956188e-02,3.060112e-04,2.340000e+00,0.000000e+00,1.620605e+02
2.100000e+02,2.430556e-03,1.667276e+01,0.000000e+00,8.997794e-01,2.247102e-02,2.726203e-04,2.340000e+00,0.000000e+00,1.620605e+02
2.200000e+02,2.546296e-03,1.746670e+01,0.000000e+00,9.020707e-01,2.501429e-02,2.353141e-04,2.340000e+00,0.000000e+00,1.620605e+02
2.300000e+02,2.662037e-03,1.826064e+01,0.000000e+00,9.040240e-01,2.717730e-02,1.981963e-04,2.340000e+00,0.000000e+00,1.620605e+02
2.600000e+02,3.009259e-03,1.984852e+01,0.000000e+00,9.069638e-01,3.042385e-02,8.240909e-05,2.340000e+00,0.000000e+00,1.620605e+02
2.700000e+02,3.125000e-03,1.984852e+01,0.000000e+00,9.076508e-01,3.118112e-02,7.079072e-05,2.340000e+00,0.000000e+00,1.620605e+02
2.800000e+02,3.240741e-03,1.984852e+01,0.000000e+00,9.082488e-01,3.183966e-02,6.205901e-05,2.340000e+00,0.000000e+00,1.620605e+02
2.900000e+02,3.356481e-03,1.984852e+01,0.000000e+00,9.087781e-01,3.242230e-02,5.525329e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.000000e+02,3.472222e-03,1.984852e+01,0.000000e+00,9.092530e-01,3.294473e-02,4.979779e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.100000e+02,3.587963e-03,1.984852e+01,0.000000e+00,9.096837e-01,3.341825e-02,4.532598e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.200000e+02,3.703704e-03,1.984852e+01,0.000000e+00,9.100776e-01,3.385125e-02,4.159327e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.300000e+02,3.819444e-03,1.984852e+01,0.000000e+00,9.104407e-01,3.425012e-02,3.843008e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.400000e+02,3.935185e-03,1.984852e+01,0.000000e+00,9.107774e-01,3.461985e-02,3.571511e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.500000e+02,4.050926e-03,1.984852e+01,0.000000e+00,9.110913e-01,3.496442e-02,3.335927e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.600000e+02,4.166667e-03,1.984852e+01,0.000000e+00,9.113852e-01,3.528704e-02,3.129563e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.700000e+02,4.282407e-03,1.984852e+01,0.000000e+00,9.116617e-01,3.559033e-02,2.947295e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.800000e+02,4.398148e-03,1.984852e+01,0.000000e+00,9.119226e-01,3.587650e-02,2.785131e-05,2.340000e+00,0.000000e+00,1.620605e+02
3.900000e+02,4.513889e-03,1.984852e+01,0.000000e+00,9.121697e-01,3.614736e-02,2.639916e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.000000e+02,4.629630e-03,1.984852e+01,0.000000e+00,9.124042e-01,3.640448e-02,2.509122e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.100000e+02,4.745370e-03,1.984852e+01,0.000000e+00,9.126275e-01,3.664918e-02,2.390703e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.200000e+02,4.861111e-03,1.984852e+01,0.000000e+00,9.128406e-01,3.688262e-02,2.282978e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.300000e+02,4.976852e-03,1.984852e+01,0.000000e+00,9.130443e-01,3.710578e-02,2.184563e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.400000e+02,5.092593e-03,1.984852e+01,0.000000e+00,9.132395e-01,3.731953e-02,2.094298e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.500000e+02,5.208333e-03,1.984852e+01,0.000000e+00,9.134268e-01,3.752464e-02,2.011212e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.600000e+02,5.324074e-03,1.984852e+01,0.000000e+00,9.136069e-01,3.772177e-02,1.934481e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.700000e+02,5.439815e-03,1.984852e+01,0.000000e+00,9.137803e-01,3.791153e-02,1.863401e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.800000e+02,5.555556e-03,1.984852e+01,0.000000e+00,9.139475e-01,3.809445e-02,1.797370e-05,2.340000e+00,0.000000e+00,1.620605e+02
4.900000e+02,5.671296e-03,1.984852e+01,0.000000e+00,9.141089e-01,3.827101e-02,1.735870e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.000000e+02,5.787037e-03,1.984852e+01,0.000000e+00,9.142648e-01,3.844163e-02,1.678448e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.100000e+02,5.902778e-03,1.984852e+01,0.000000e+00,9.144158e-01,3.860670e-02,1.624712e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.200000e+02,6.018519e-03,1.984852e+01,0.000000e+00,9.145620e-01,3.876657e-02,1.574317e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.300000e+02,6.134259e-03,1.984852e+01,0.000000e+00,9.147037e-01,3.892156e-02,1.526963e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.400000e+02,6.250000e-03,1.984852e+01,0.000000e+00,9.148413e-01,3.907196e-02,1.482381e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.500000e+02,6.365741e-03,1.984852e+01,0.000000e+00,9.149750e-01,3.921804e-02,1.440334e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.600000e+02,6.481481e-03,1.984852e+01,0.000000e+00,9.151049e-01,3.936003e-02,1.400614e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.700000e+02,6.597222e-03,1.984852e+01,0.000000e+00,9.152313e-01,3.949816e-02,1.363030e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.800000e+02,6.712963e-03,1.984852e+01,0.000000e+00,9.153544e-01,3.963264e-02,1.327417e-05,2.340000e+00,0.000000e+00,1.620605e+02
5.900000e+02,6.828704e-03,1.984852e+01,0.000000e+00,9.154743e-01,3.976364e-02,1.293622e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.000000e+02,6.944444e-03,1.984852e+01,0.000000e+00,9.155912e-01,3.989136e-02,1.261510e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.100000e+02,7.060185e-03,1.984852e+01,0.000000e+00,9.157053e-01,4.001595e-02,1.230958e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.200000e+02,7.175926e-03,1.984852e+01,0.000000e+00,9.158167e-01,4.013755e-02,1.201855e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.300000e+02,7.291667e-03,1.984852e+01,0.000000e+00,9.159254e-01,4.025632e-02,1.174101e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.400000e+02,7.407407e-03,1.984852e+01,0.000000e+00,9.160317e-01,4.037237e-02,1.147603e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.500000e+02,7.523148e-03,1.984852e+01,0.000000e+00,9.161357e-01,4.048584e-02,1.122278e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.600000e+02,7.638889e-03,1.984852e+01,0.000000e+00,9.162374e-01,4.059683e-02,1.098051e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.700000e+02,7.754630e-03,1.984852e+01,0.000000e+00,9.163369e-01,4.070545e-02,1.074851e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.800000e+02,7.870370e-03,1.984852e+01,0.000000e+00,9.164344e-01,4.081180e-02,1.052614e-05,2.340000e+00,0.000000e+00,1.620605e+02
6.900000e+02,7.986111e-03,1.984852e+01,0.000000e+00,9.165298e-01,4.091597e-02,1.031282e-05,2.340000e+00,0.000000e+00,1.620605e+02
7.000000e+02,8.101852e-03,1.984852e+01,0.000000e+00,9.166234e-01,4.101805e-02,1.010800e-05,2.340000e+00,0.000000e+00,1.620605e+02
7.100000e+02,8.217593e-03,1.984852e+01,0.000000e+00,9.167151e-01,4.111813e-02,9.911187e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.200000e+02,8.333333e-03,1.984852e+01,0.000000e+00,9.168051e-01,4.121628e-02,9.721919e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.300000e+02,8.449074e-03,1.984852e+01,0.000000e+00,9.168934e-01,4.131257e-02,9.539769e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.400000e+02,8.564815e-03,1.984852e+01,0.000000e+00,9.169801e-01,4.140707e-02,9.364345e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.500000e+02,8.680556e-03,1.984852e+01,0.000000e+00,9.170651e-01,4.149986e-02,9.195279e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.600000e+02,8.796296e-03,1.984852e+01,0.000000e+00,9.171487e-01,4.159098e-02,9.032234e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.700000e+02,8.912037e-03,1.984852e+01,0.000000e+00,9.172308e-01,4.168050e-02,8.874892e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.800000e+02,9.027778e-03,1.984852e+01,0.000000e+00,9.173115e-01,4.176848e-02,8.722959e-06,2.340000e+00,0.000000e+00,1.620605e+02
7.900000e+02,9.143519e-03,1.984852e+01,0.000000e+00,9.173909e-01,4.185496e-02,8.576161e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.000000e+02,9.259259e-03,1.984852e+01,0.000000e+00,9.174689e-01,4.194000e-02,8.434243e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.100000e+02,9.375000e-03,1.984852e+01,0.000000e+00,9.175456e-01,4.202364e-02,8.296965e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.200000e+02,9.490741e-03,1.984852e+01,0.000000e+00,9.176211e-01,4.210594e-02,8.164102e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.300000e+02,9.606481e-03,1.984852e+01,0.000000e+00,9.176954e-01,4.218693e-02,8.035446e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.400000e+02,9.722222e-03,1.984852e+01,0.000000e+00,9.177686e-01,4.226665e-02,7.910799e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.500000e+02,9.837963e-03,1.984852e+01,0.000000e+00,9.178407e-01,4.234514e-02,7.789977e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.600000e+02,9.953704e-03,1.984852e+01,0.000000e+00,9.179116e-01,4.242245e-02,7.672807e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.700000e+02,1.006944e-02,1.984852e+01,0.000000e+00,9.179815e-01,4.249860e-02,7.559126e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.800000e+02,1.018519e-02,1.984852e+01,0.000000e+00,9.180504e-01,4.257363e-02,7.448779e-06,2.340000e+00,0.000000e+00,1.620605e+02
8.900000e+02,1.030093e-02,1.984852e+01,0.000000e+00,9.181183e-01,4.264757e-02,7.341623e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.000000e+02,1.041667e-02,1.984852e+01,0.000000e+00,9.181852e-01,4.272046e-02,7.237520e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.100000e+02,1.053241e-02,1.984852e+01,0.000000e+00,9.182512e-01,4.279232e-02,7.136343e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.200000e+02,1.064815e-02,1.984852e+01,0.000000e+00,9.183163e-01,4.286319e-02,7.037970e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.300000e+02,1.076389e-02,1.984852e+01,0.000000e+00,9.183804e-01,4.293308e-02,6.942285e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.400000e+02,1.087963e-02,1.984852e+01,0.000000e+00,9.184438e-01,4.300204e-02,6.849180e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.500000e+02,1.099537e-02,1.984852e+01,0.000000e+00,9.185063e-01,4.307007e-02,6.758552e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.600000e+02,1.111111e-02,1.984852e+01,0.000000e+00,9.185679e-01,4.313721e-02,6.670303e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.700000e+02,1.122685e-02,1.984852e+01,0.000000e+00,9.186288e-01,4.320347e-02,6.584342e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.800000e+02,1.134259e-02,1.984852e+01,0.000000e+00,9.186889e-01,4.326889e-02,6.500579e-06,2.340000e+00,0.000000e+00,1.620605e+02
9.900000e+02,1.145833e-02,1.984852e+01,0.000000e+00,9.187482e-01,4.333349e-02,6.418933e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.000000e+03,1.157407e-02,1.984852e+01,0.000000e+00,9.188068e-01,4.339727e-02,6.339323e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.010000e+03,1.168981e-02,1.984852e+01,0.000000e+00,9.188647e-01,4.346027e-02,6.261674e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.020000e+03,1.180556e-02,1.984852e+01,0.000000e+00,9.189219e-01,4.352251e-02,6.185916e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.030000e+03,1.192130e-02,1.984852e+01,0.000000e+00,9.189784e-01,4.358399e-02,6.111978e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.040000e+03,1.203704e-02,1.984852e+01,0.000000e+00,9.190343e-01,4.364474e-02,6.039798e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.050000e+03,1.215278e-02,1.984852e+01,0.000000e+00,9.190894e-01,4.370479e-02,5.969312e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.060000e+03,1.226852e-02,1.984852e+01,0.000000e+00,9.191440e-01,4.376413e-02,5.900462e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.070000e+03,1.238426e-02,1.984852e+01,0.000000e+00,9.191979e-01,4.382280e-02,5.833192e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.080000e+03,1.250000e-02,1.984852e+01,0.000000e+00,9.192512e-01,4.388079e-02,5.767447e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.090000e+03,1.261574e-02,1.984852e+01,0.000000e+00,9.193039e-01,4.393814e-02,5.703177e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.100000e+03,1.273148e-02,1.984852e+01,0.000000e+00,9.193561e-01,4.399486e-02,5.640333e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.110000e+03,1.284722e-02,1.984852e+01,0.000000e+00,9.194076e-01,4.405095e-02,5.578867e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.120000e+03,1.296296e-02,1.984852e+01,0.000000e+00,9.194587e-01,4.410644e-02,5.518734e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.130000e+03,1.307870e-02,1.984852e+01,0.000000e+00,9.195091e-01,4.416133e-02,5.459892e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.140000e+03,1.319444e-02,1.984852e+01,0.000000e+00,9.195591e-01,4.421563e-02,5.402300e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.150000e+03,1.331019e-02,1.984852e+01,0.000000e+00,9.196085e-01,4.426937e-02,5.345918e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.160000e+03,1.342593e-02,1.984852e+01,0.000000e+00,9.196574e-01,4.432255e-02,5.290708e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.170000e+03,1.354167e-02,1.984852e+01,0.000000e+00,9.197058e-01,4.437519e-02,5.236635e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.180000e+03,1.365741e-02,1.984852e+01,0.000000e+00,9.197537e-01,4.442728e-02,5.183663e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.190000e+03,1.377315e-02,1.984852e+01,0.000000e+00,9.198012e-01,4.447886e-02,5.131759e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.200000e+03,1.388889e-02,1.984852e+01,0.000000e+00,9.198481e-01,4.452992e-02,5.080892e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.210000e+03,1.400463e-02,1.984852e+01,0.000000e+00,9.198946e-01,4.458048e-02,5.031030e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.220000e+03,1.412037e-02,1.984852e+01,0.000000e+00,9.199407e-01,4.463054e-02,4.982144e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.230000e+03,1.423611e-02,1.984852e+01,0.000000e+00,9.199863e-01,4.468012e-02,4.934206e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.240000e+03,1.435185e-02,1.984852e+01,0.000000e+00,9.200315e-01,4.472922e-02,4.887188e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.250000e+03,1.446759e-02,1.984852e+01,0.000000e+00,9.200762e-01,4.477786e-02,4.841064e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.260000e+03,1.458333e-02,1.984852e+01,0.000000e+00,9.201206e-01,4.482605e-02,4.795808e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.270000e+03,1.469907e-02,1.984852e+01,0.000000e+00,9.201645e-01,4.487378e-02,4.751398e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.280000e+03,1.481481e-02,1.984852e+01,0.000000e+00,9.202080e-01,4.492107e-02,4.707808e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.290000e+03,1.493056e-02,1.984852e+01,0.000000e+00,9.202511e-01,4.496794e-02,4.665017e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.300000e+03,1.504630e-02,1.984852e+01,0.000000e+00,9.202939e-01,4.501437e-02,4.623002e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.310000e+03,1.516204e-02,1.984852e+01,0.000000e+00,9.203362e-01,4.506040e-02,4.581744e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.320000e+03,1.527778e-02,1.984852e+01,0.000000e+00,9.203782e-01,4.510601e-02,4.541221e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.330000e+03,1.539352e-02,1.984852e+01,0.000000e+00,9.204198e-01,4.515122e-02,4.501414e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.340000e+03,1.550926e-02,1.984852e+01,0.000000e+00,9.204611e-01,4.519604e-02,4.462304e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.350000e+03,1.562500e-02,1.984852e+01,0.000000e+00,9.205019e-01,4.524047e-02,4.423874e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.360000e+03,1.574074e-02,1.984852e+01,0.000000e+00,9.205425e-01,4.528451e-02,4.386105e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.370000e+03,1.585648e-02,1.984852e+01,0.000000e+00,9.205827e-01,4.532819e-02,4.348980e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.380000e+03,1.597222e-02,1.984852e+01,0.000000e+00,9.206226e-01,4.537149e-02,4.312484e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.390000e+03,1.608796e-02,1.984852e+01,0.000000e+00,9.206621e-01,4.541444e-02,4.276600e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.400000e+03,1.620370e-02,1.984852e+01,0.000000e+00,9.207013e-01,4.545703e-02,4.241314e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.410000e+03,1.631944e-02,1.984852e+01,0.000000e+00,9.207402e-01,4.549926e-02,4.206610e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.420000e+03,1.643519e-02,1.984852e+01,0.000000e+00,9.207788e-01,4.554116e-02,4.172474e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.430000e+03,1.655093e-02,1.984852e+01,0.000000e+00,9.208170e-01,4.558271e-02,4.138892e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.440000e+03,1.666667e-02,1.984852e+01,0.000000e+00,9.208550e-01,4.562394e-02,4.105851e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.450000e+03,1.678241e-02,1.984852e+01,0.000000e+00,9.208927e-01,4.566483e-02,4.073338e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.460000e+03,1.689815e-02,1.984852e+01,0.000000e+00,9.209300e-01,4.570540e-02,4.041341e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.470000e+03,1.701389e-02,1.984852e+01,0.000000e+00,9.209671e-01,4.574566e-02,4.009846e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.480000e+03,1.712963e-02,1.984852e+01,0.000000e+00,9.210039e-01,4.578560e-02,3.978843e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.490000e+03,1.724537e-02,1.984852e+01,0.000000e+00,9.210404e-01,4.582523e-02,3.948320e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.500000e+03,1.736111e-02,1.984852e+01,0.000000e+00,9.210766e-01,4.586457e-02,3.918266e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.510000e+03,1.747685e-02,1.984852e+01,0.000000e+00,9.211126e-01,4.590360e-02,3.888670e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.520000e+03,1.759259e-02,1.984852e+01,0.000000e+00,9.211483e-01,4.594234e-02,3.859522e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.530000e+03,1.770833e-02,1.984852e+01,0.000000e+00,9.211837e-01,4.598079e-02,3.830812e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.540000e+03,1.782407e-02,1.984852e+01,0.000000e+00,9.212188e-01,4.601896e-02,3.802529e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.550000e+03,1.793981e-02,1.984852e+01,0.000000e+00,9.212537e-01,4.605684e-02,3.774665e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.560000e+03,1.805556e-02,1.984852e+01,0.000000e+00,9.212884e-01,4.609445e-02,3.747210e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.570000e+03,1.817130e-02,1.984852e+01,0.000000e+00,9.213228e-01,4.613179e-02,3.720156e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.580000e+03,1.828704e-02,1.984852e+01,0.000000e+00,9.213569e-01,4.616885e-02,3.693493e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.590000e+03,1.840278e-02,1.984852e+01,0.000000e+00,9.213908e-01,4.620566e-02,3.667213e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.600000e+03,1.851852e-02,1.984852e+01,0.000000e+00,9.214245e-01,4.624220e-02,3.641308e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.610000e+03,1.863426e-02,1.984852e+01,0.000000e+00,9.214579e-01,4.627848e-02,3.615771e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.620000e+03,1.875000e-02,1.984852e+01,0.000000e+00,9.214911e-01,4.631451e-02,3.590592e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.630000e+03,1.886574e-02,1.984852e+01,0.000000e+00,9.215241e-01,4.635029e-02,3.565765e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.640000e+03,1.898148e-02,1.984852e+01,0.000000e+00,9.215569e-01,4.638583e-02,3.541283e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.650000e+03,1.909722e-02,1.984852e+01,0.000000e+00,9.215894e-01,4.642112e-02,3.517138e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.660000e+03,1.921296e-02,1.984852e+01,0.000000e+00,9.216217e-01,4.645617e-02,3.493323e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.670000e+03,1.932870e-02,1.984852e+01,0.000000e+00,9.216538e-01,4.649099e-02,3.469831e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.680000e+03,1.944444e-02,1.984852e+01,0.000000e+00,9.216856e-01,4.652557e-02,3.446657e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.690000e+03,1.956019e-02,1.984852e+01,0.000000e+00,9.217173e-01,4.655992e-02,3.423794e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.700000e+03,1.967593e-02,1.984852e+01,0.000000e+00,9.217488e-01,4.659404e-02,3.401235e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.710000e+03,1.979167e-02,1.984852e+01,0.000000e+00,9.217800e-01,4.662794e-02,3.378974e-06,2.340000e+00,0.000000e+00,1.620605e+02
1.720000e+03,1.990741e-02,1.984852e+01,0.000000e+00,9.218111e-01,4.666162e-02,3.357006e-06,2.340000e+00,0.000000e+00,1.620605e+02
